"","score","gene_symbol","uniprot"
"577",0.0228333452186194,"TNFSF11","O14788"
"578",0.0227806817016189,"ARHGEF2","Q92974"
"579",0.0227121735543651,"TADA3","O75528"
"580",0.0227095366877613,"TGFA","P01135"
"581",0.0226520416290307,"CD247","P20963"
"582",0.0226476323809689,"EPHA3","P29320"
"583",0.0226191834688849,"CALM1","P0DP23"
"584",0.0226080779389424,"LAMA1","P25391"
"585",0.0225385760189107,"RAD9A","Q99638"
"586",0.0225063329089263,"TFDP2","Q14188"
"587",0.0224402390545526,"CTNNB1","P35222"
"588",0.0224100478439748,"L1CAM","P32004"
"589",0.0223531787728509,"RRM2B","Q7LG56"
"590",0.0222672260190366,"ABCB1","P08183"
"591",0.0222454442876894,"ADM","P35318"
"592",0.0222176374277694,"HSP90AA1","P07900"
"593",0.0221469099291138,"HGS","O14964"
"594",0.0220868428111622,"CD3G","P09693"
"595",0.0220578303558558,"TAB2","Q9NYJ8"
"596",0.0220377694157586,"VEGFA","P15692"
"597",0.0220374050489123,"HBEGF","Q99075"
"598",0.0220276545294911,"MEN1","O00255"
"599",0.0219877221274077,"GTF2H2","Q13888"
"600",0.021975447616619,"IGF1R","P08069"
"601",0.021904550017582,"FCGR2A","P12318"
"602",0.0218813152391823,"PDGFRB","P09619"
"603",0.0218791111889067,"TYRO3","Q06418"
"604",0.0218133369520394,"RPSA","P08865"
"605",0.0218070697489219,"MAP3K11","Q16584"
"606",0.021789425984701,"TLK1","Q9UKI8"
"607",0.021747705529091,"AFDN","P55196"
"608",0.0216068581913299,"FLT4","P35916"
"609",0.0216041948570584,"MERTK","Q12866"
"610",0.0216022291086333,"MRE11","P49959"
"611",0.0215599600523653,"OPRM1","P35372"
"612",0.0215404430881603,"PSEN1","P49768"
"613",0.0215054672266869,"EPHA8","P29322"
"614",0.0214073104076465,"PRKAR2A","P13861"
"615",0.021269545484768,"MUC5AC","P98088"
"616",0.0212410375544288,"FOXO1","Q12778"
"617",0.0212327984177179,"IKBKB","O14920"
"618",0.0212075228789384,"ERBB4","Q15303"
"619",0.0211810554069695,"SFN","P31947"
"620",0.0211539440005841,"ERCC3","P19447"
"621",0.0211280679510447,"PLK1","P53350"
"622",0.021104397684475,"KIT","P10721"
"623",0.0210830165973521,"MAPK14","Q16539"
"624",0.0210721852296846,"NLK","Q9UBE8"
"625",0.0210200531383124,"MAP3K5","Q99683"
"626",0.0209114977142954,"SPAG5","Q96R06"
"627",0.0208517118724493,"VTN","P04004"
"628",0.0207979466411664,"FOSB","P53539"
"629",0.0207403849414917,"PAK1","Q13153"
"630",0.0206751014277305,"NUMB","P49757"
"631",0.0205909753985395,"ADCY6","O43306"
"632",0.0205789330535204,"EFNB1","P98172"
"633",0.0205724452058635,"TTK","P33981"
"634",0.020530540586869,"TREX1","Q9NSU2"
"635",0.0204094739091749,"KDM6A","O15550"
"636",0.0204005014309647,"PIAS1","O75925"
"637",0.0203991708925498,"ARID4A","P29374"
"638",0.0203991708925498,"MCM3","P25205"
"639",0.0203991708925498,"CDK20","Q8IZL9"
"640",0.0203991708925498,"ING5","Q8WYH8"
"641",0.0203991708925498,"PARP10","Q53GL7"
"642",0.0203991708925498,"MTA2","O94776"
"643",0.0203991708925498,"JPT2","Q9H910"
"644",0.0203922544503237,"SMAD4","Q13485"
"645",0.0203532482893716,"AURKB","Q96GD4"
"646",0.020349215598425,"AES","Q08117"
"647",0.0203442283205139,"CCR3","P51677"
"648",0.0203011472029873,"MITF","O75030"
"649",0.0202619592292759,"DDR2","Q16832"
"650",0.0202590718204311,"PTK7","Q13308"
"651",0.0202380917928285,"RPS6KA4","O75676"
"652",0.0202352339192908,"RPS6KA3","P51812"
"653",0.0202164255363236,"BLM","P54132"
"654",0.02008001693948,"NR3C1","P04150"
"655",0.0200658566862923,"TGFBR1","P36897"
"656",0.0200604581317483,"PLCG2","P16885"
"657",0.0200032225699352,"EP400","Q96L91"
"658",0.0199801940532023,"LMTK2","Q8IWU2"
"659",0.0199314475048696,"CCR5","P51681"
"660",0.0199223440708446,"NQO1","P15559"
"661",0.0198855242361753,"EGF","P01133"
"662",0.0198200112327351,"LTK","P29376"
"663",0.019779303187547,"ANXA1","P04083"
"664",0.0197569742653505,"MAP2K7","O14733"
"665",0.0197097105945936,"TRAF2","Q12933"
"666",0.0196903281157661,"PRKACG","P22612"
"667",0.0196066065160753,"MSH2","P43246"
"668",0.0195679616585124,"CDK16","Q00536"
"669",0.0195392154657395,"IL6","P05231"
"670",0.0194875543532989,"CSF1R","P07333"
"671",0.019428598071948,"BUB1","O43683"
"672",0.0193573095254241,"FOXM1","Q08050"
"673",0.0192752949127924,"PLPPR4","Q7Z2D5"
"674",0.019012900936131,"HGF","P14210"
"675",0.0190079433829137,"FGF1","P05230"
"676",0.0189109692026962,"ARHGEF7","Q14155"
"677",0.0188845309332891,"RPS6KA5","O75582"
"678",0.0188750051612721,"IGF1","P05019"
"679",0.018828008389234,"TNFAIP3","P21580"
"680",0.0188189170253604,"FZD3","Q9NPG1"
"681",0.0187705310654677,"ACTA1","P68133"
"682",0.0186082180949285,"STAT3","P40763"
"683",0.0186014011759984,"YWHAE","P62258"
"684",0.0185851287456681,"POU2F1","P14859"
"685",0.0185706952479339,"NFKBIA","P25963"
"686",0.018538411666694,"DOCK2","Q92608"
"687",0.0184815080621564,"SNCA","P37840"
"688",0.0184675097307555,"MUSK","O15146"
"689",0.0184320270629596,"PIK3R5","Q8WYR1"
"690",0.0183895739690563,"MST1R","Q04912"
"691",0.0183420793818914,"SGK1","O00141"
"692",0.0183419538396591,"FZD6","O60353"
"693",0.0183220475137411,"MAD1L1","Q9Y6D9"
"694",0.0183220475137411,"ENO1","P06733"
"695",0.0183190285774028,"CREBBP","Q92793"
"696",0.018276114245145,"AKT1S1","Q96B36"
"697",0.0182331455387302,"SPP1","P10451"
"698",0.0181862574599474,"GH1","P01241"
"699",0.0181849175132355,"DUSP4","Q13115"
"700",0.0181792715475276,"MED1","Q15648"
"701",0.0181485700045811,"PIK3CD","O00329"
"702",0.0180955553941408,"ROR2","Q01974"
"703",0.018043838476875,"VAV2","P52735"
"704",0.0179982547656423,"BECN1","Q14457"
"705",0.0179639425857839,"EIF2A","Q9BY44"
"706",0.0179348958918744,"IL10","P22301"
"707",0.017841602428835,"CCL5","P13501"
"708",0.017840313506109,"CDCA8","Q53HL2"
"709",0.0177985976017953,"XRCC5","P13010"
"710",0.0177970864222402,"IL1R2","P27930"
"711",0.0177942543542545,"PLCG1","P19174"
"712",0.0177450731367508,"TGFB1","P01137"
"713",0.0177437597168458,"DAPK3","O43293"
"714",0.0177416230554746,"DOK1","Q99704"
"715",0.0177318844871213,"NBR1","Q14596"
"716",0.0176493639891136,"CTBP1","Q13363"
"717",0.0176258759451868,"FGF2","P09038"
"718",0.0175951058612471,"ETS1","P14921"
"719",0.0175507961175887,"YWHAZ","P63104"
"720",0.017529028760653,"FLT3","P36888"
"721",0.0175275553521917,"FLT1","P17948"
"722",0.0175221362819995,"FZD5","Q13467"
"723",0.0174854141080913,"HRK","O00198"
"724",0.0174672204890941,"ERCC6","Q03468"
"725",0.0174462851185076,"NRG1","Q02297"
"726",0.0173143267430392,"TTC5","Q8N0Z6"
"727",0.0173074224879595,"MAPK3","P27361"
"728",0.0172945202104095,"MAP3K14","Q99558"
"729",0.0172816183945112,"PPP1CB","P62140"
"730",0.0172620382731106,"WEE1","P30291"
"731",0.0172453673331744,"RPS6KA1","Q15418"
"732",0.0172404478288492,"NUAK1","O60285"
"733",0.0172376824773138,"ACTB","P60709"
"734",0.017224568640609,"ARRB2","P32121"
"735",0.0172220752866615,"DMAP1","Q9NPF5"
"736",0.017189644475863,"YWHAG","P61981"
"737",0.0170676094363947,"RASA1","P20936"
"738",0.0170468681556176,"AKT1","P31749"
"739",0.017031679766958,"HNRNPK","P61978"
"740",0.0170315678419387,"RPS6KA2","Q15349"
"741",0.0169710075333861,"ROS1","P08922"
"742",0.0169540566016702,"RAC1","P63000"
"743",0.0169495456326259,"FGFR4","P22455"
"744",0.0169473799615453,"PLCB1","Q9NQ66"
"745",0.0169197561785078,"TEK","Q02763"
"746",0.0169098987934688,"SHC3","Q92529"
"747",0.0168945445797648,"HNRNPUL1","Q9BUJ2"
"748",0.0168858257761053,"MET","P08581"
"749",0.0168268410070286,"YWHAQ","P27348"
"750",0.0168261599099196,"HMOX1","P09601"
"751",0.0168210630047748,"IKBKG","Q9Y6K9"
"752",0.0167763689009664,"PPP1R12A","O14974"
"753",0.0166655989579817,"ITGB3","P05106"
"754",0.0166320825923845,"PSIP1","O75475"
"755",0.016626316927594,"CCNT2","O60583"
"756",0.0165631242662021,"EPHB2","P29323"
"757",0.0165498323115711,"DAXX","Q9UER7"
"758",0.0165054939828731,"PDGFRA","P16234"
"759",0.0164940995075522,"HDAC3","O15379"
"760",0.0164652124578214,"PIK3R3","Q92569"
"761",0.016456687255262,"ERBB2","P04626"
"762",0.016412699209306,"PXN","P49023"
"763",0.0163776030996354,"ICAM1","P05362"
"764",0.0163704839586032,"UBE2I","P63279"
"765",0.0163192653178172,"MAP3K1","Q13233"
"766",0.0163124384885982,"FGFR1","P11362"
"767",0.0162469712657763,"FLII","Q13045"
"768",0.0162343200664814,"FOS","P01100"
"769",0.0162337299851157,"CAV1","Q03135"
"770",0.0162217285421348,"BMX","P51813"
"771",0.0161896251175869,"TFAP2A","P05549"
"772",0.0161494486526702,"PIK3R2","O00459"
"773",0.0161445719568189,"RASA4","O43374"
"774",0.0161445719568189,"PKIA","P61925"
"775",0.0161366076923384,"PTK2","Q05397"
"776",0.0161309553564066,"SHC2","P98077"
"777",0.0160495463098924,"RIPK3","Q9Y572"
"778",0.0160463662207409,"TXN","P10599"
"779",0.0160291286217785,"ENAH","Q8N8S7"
"780",0.0160291286217785,"CDC73","Q6P1J9"
"781",0.0160244431470316,"PTPN11","Q06124"
"782",0.0160141132438877,"RASSF1","Q9NS23"
"783",0.0159647660800657,"CDC37","Q16543"
"784",0.0159522097313036,"BCAR1","P56945"
"785",0.0159276706704566,"TRAF6","Q9Y4K3"
"786",0.0159186536242297,"NEK6","Q9HC98"
"787",0.0159000336375595,"ITGA1","P56199"
"788",0.015856888777641,"CDK13","Q14004"
"789",0.0158051899521101,"PLG","P00747"
"790",0.0158021971792205,"FGFR3","P22607"
"791",0.0157181157070389,"MAP3K7","O43318"
"792",0.0156985436147384,"AKT1","B0LPE5"
"793",0.0156912888347659,"APP","P05067"
"794",0.0156789777402169,"RASGRF1","Q13972"
"795",0.0156658182829548,"ITGB1","P05556"
"796",0.0156496278262564,"FUS","P35637"
"797",0.0155709575870677,"PIK3CB","P42338"
"798",0.0154764646942854,"TGFB2","P61812"
"799",0.0154604368373251,"YES1","P07947"
"800",0.0154169928471634,"PRKCB","P05771"
"801",0.0154120135524356,"ELAVL1","Q15717"
"802",0.0153669233298938,"EIF4A1","P60842"
"803",0.0153625274474639,"KDR","P35968"
"804",0.015295551219972,"RHOA","P61586"
"805",0.0152371307749669,"PPP1R1B","Q9UD71"
"806",0.0152226575545048,"MAVS","Q7Z434"
"807",0.0151885118281549,"ITGAV","P06756"
"808",0.0151803760086465,"TCF7","P36402"
"809",0.0151303850483774,"STK3","Q13188"
"810",0.0151225216653311,"PYY","P10082"
"811",0.0150812407737485,"PIK3CG","P48736"
"812",0.0150548809789312,"TAB1","Q15750"
"813",0.0150124548010046,"CBL","P22681"
"814",0.0149898208356736,"TRH","P20396"
"815",0.0149631402090854,"CDK11B","P21127"
"816",0.0149577768242754,"CAMKK1","Q8N5S9"
"817",0.0149423289610325,"ARRB1","P49407"
"818",0.0149188790306967,"LEP","P41159"
"819",0.0148990804525617,"NF1","P21359"
"820",0.0148916416614476,"CTNNA1","P35221"
"821",0.0148362636495362,"INCENP","Q9NQS7"
"822",0.0148293125074922,"TNIK","Q9UKE5"
"823",0.0148217804960848,"CTDP1","Q9Y5B0"
"824",0.0147714598068518,"YWHAB","P31946"
"825",0.0147628093495208,"YWHAH","Q04917"
"826",0.0147307661439503,"VAV1","P15498"
"827",0.0146623551943948,"PTPN12","Q05209"
"828",0.0146548807123695,"INSR","P06213"
"829",0.0146545148344302,"IL1A","P01583"
"830",0.0146449173462559,"FGFR2","P21802"
"831",0.0145592172665336,"CXCR4","P61073"
"832",0.0145222146744101,"CREM","Q03060"
"833",0.0145032708022755,"GAB1","Q13480"
"834",0.0144508045735798,"BRAF","P15056"
"835",0.0143902942259274,"IFNB1","P01574"
"836",0.0143297961491322,"CTDSPL","O15194"
"837",0.0143208736230024,"ARAF","P10398"
"838",0.0143051132835395,"GRB2","P62993"
"839",0.014303224726852,"LEF1","Q9UJU2"
"840",0.0142802002751943,"MCPH1","Q8NEM0"
"841",0.0142802002751943,"E4F1","Q66K89"
"842",0.0142454628900057,"PTK2B","Q14289"
"843",0.0142434378451644,"CDK12","Q9NYV4"
"844",0.0142193654324504,"PTPN1","P18031"
"845",0.0142154766153066,"TWIST1","Q15672"
"846",0.0141999833832397,"LBP","P18428"
"847",0.0141936302237952,"GSK3B","P49841"
"848",0.014170689703056,"SHC1","P29353"
"849",0.0141677337026128,"HBP1","O60381"
"850",0.0141236509956751,"TCF4","P15884"
"851",0.0141176591600182,"PIK3R1","P27986"
"852",0.0140365531520507,"SOCS7","O14512"
"853",0.0139400030123425,"PDPK1","O15530"
"854",0.0139179322016177,"STAT5B","P51692"
"855",0.0139130099724322,"FZD2","Q14332"
"856",0.0138469441094528,"SAA1","P0DJI8"
"857",0.013824661444349,"SOS1","Q07889"
"858",0.0137983410867788,"MSH6","P52701"
"859",0.0137921381055608,"GLI1","P08151"
"860",0.013732534459585,"ITGB4","P16144"
"861",0.0137280834333598,"ELF3","P78545"
"862",0.013710845180722,"KMT5A","Q9NQR1"
"863",0.0136959550492608,"PIK3CA","P42336"
"864",0.0136311300989395,"PIM1","P11309"
"865",0.0136219066183193,"NTRK1","P04629"
"866",0.0136086374853165,"SOCS3","O14543"
"867",0.0135914816084197,"NTRK3","Q16288"
"868",0.0135612414264149,"CTTN","Q14247"
"869",0.0135544222763058,"PRKCD","Q05655"
"870",0.0135484675566265,"CEBPA","P49715"
"871",0.0134847108042687,"RXRB","P28702"
"872",0.0134739096338595,"RPS6KB1","P23443"
"873",0.0134640898179461,"RAF1","P04049"
"874",0.0134304637360127,"NFATC2","Q13469"
"875",0.0133385047684988,"PPP1CA","P62136"
"876",0.0132926831725622,"GATA3","P23771"
"877",0.0132835677905952,"NR0B2","Q15466"
"878",0.0131979506367215,"RPA4","Q13156"
"879",0.0131626698568664,"PAK6","Q9NQU5"
"880",0.0131279407024769,"COPS6","Q7L5N1"
"881",0.0131101486663833,"JUNB","P17275"
"882",0.0130491616333618,"MTOR","P42345"
"883",0.0130118181422145,"MUC1","P15941"
"884",0.012994035244264,"FUBP1","Q96AE4"
"885",0.0129581333042754,"RARA","P10276"
"886",0.0129581299534619,"AGER","Q15109"
"887",0.0129387908569483,"ASF1A","Q9Y294"
"888",0.012932431679424,"PLA2G1B","P04054"
"889",0.0129122335004648,"SYNGAP1","Q96PV0"
"890",0.0128992237885099,"SLA","Q13239"
"891",0.0128973521570191,"PPP2R5D","Q14738"
"892",0.0128961784680959,"F2","P00734"
"893",0.0128869960084006,"UBE2D1","P51668"
"894",0.0128827115745158,"CRYAA","P02489"
"895",0.012860834775138,"CD4","P01730"
"896",0.0128243738869513,"LASP1","Q14847"
"897",0.0127975785830951,"FGFR1OP","O95684"
"898",0.0127387956217932,"VHL","P40337"
"899",0.0127144713230432,"CDC42","P60953"
"900",0.0126628170308891,"CAT","P04040"
"901",0.0126217325874821,"CXCL8","P10145"
"902",0.0126153307860048,"MAP2K4","P45985"
"903",0.0125797654368271,"IL5","P05113"
"904",0.0125565620492001,"MMP14","P50281"
"905",0.0125419760367545,"PSMB6","P28072"
"906",0.0125297847702878,"ARHGEF6","Q15052"
"907",0.0125179540229147,"TIMP1","P01033"
"908",0.012460267793821,"MAPK4","P31152"
"909",0.0124575763996384,"TOPORS","Q9NS56"
"910",0.0124371266631348,"TCF3","P15923"
"911",0.0124294554127645,"SOD1","P00441"
"912",0.0124186748667529,"AFP","P02771"
"913",0.0123922185221235,"UBE3A","Q05086"
"914",0.012355489498446,"YAP1","P46937"
"915",0.0123296026207856,"IKBKE","Q14164"
"916",0.012329307942258,"UBB","P0CG47"
"917",0.0123248876987578,"FKBP8","Q14318"
"918",0.0123248876987578,"BAG6","P46379"
"919",0.0123248876987578,"SCAF11","Q99590"
"920",0.0123232640663292,"CCK","P06307"
"921",0.012311423989571,"CSNK1E","P49674"
"922",0.0123091476868732,"EFNB3","Q15768"
"923",0.01230906290115,"NEUROD1","Q13562"
"924",0.0122874874904061,"HNF1A","P20823"
"925",0.012257387636963,"CEBPB","P17676"
"926",0.0122536409821617,"ITGA4","P13612"
"927",0.0122144557046606,"MAPK7","Q13164"
"928",0.0122043247157575,"AGT","P01019"
"929",0.0122016922811181,"IRS1","P35568"
"930",0.0121924479819959,"NTRK2","Q16620"
"931",0.0121867451944824,"CD44","P16070"
"932",0.012177811472301,"HSPA1A","P0DMV8"
"933",0.0121414324255415,"FZD9","O00144"
"934",0.0121414324255415,"FZD4","Q9ULV1"
"935",0.0121414324255415,"FZD8","Q9H461"
"936",0.0121414324255415,"FZD7","O75084"
"937",0.0121414324255415,"FZD10","Q9ULW2"
"938",0.0121409343669099,"EFNB2","P52799"
"939",0.0121288085690891,"MAPK10","P53779"
"940",0.0121199814360143,"PPP1CC","P36873"
"941",0.0121042150743835,"RET","P07949"
"942",0.0120947977358869,"HRAS","P01112"
"943",0.0120714010473194,"MAPK8","P45983"
"944",0.0120595576288991,"TCF7L1","Q9HCS4"
"945",0.0120434605280454,"PRKCE","Q02156"
"946",0.0120334056003819,"STK39","Q9UEW8"
"947",0.0120329050327316,"MMP9","P14780"
"948",0.0120305760331361,"PTP4A1","Q93096"
"949",0.0120292256182776,"MAPK11","Q15759"
"950",0.0120062756177022,"TPH1","P17752"
"951",0.0120062756177022,"WIPF1","O43516"
"952",0.0119986311629369,"LYN","P07948"
"953",0.0119575052690935,"HLA-DRA","P01903"
"954",0.0119575052690935,"HLA-DRB1","P01911"
"955",0.0119401947604105,"MAPK1","P28482"
"956",0.0119046492779031,"CLU","P10909"
"957",0.0118415513487283,"PPP2CA","P67775"
"958",0.0118278716534733,"PRKCA","P17252"
"959",0.011793179706448,"BMP4","P12644"
"960",0.0116703694046943,"USP10","Q14694"
"961",0.011630314918329,"CCNT1","O60563"
"962",0.0116242009205416,"XPO1","O14980"
"963",0.0116099208590999,"NCOA1","Q15788"
"964",0.0116026960468812,"MAPT","P10636"
"965",0.011600058924484,"FYN","P06241"
"966",0.0115910670929326,"RANBP3","Q9H6Z4"
"967",0.011572848492063,"MAP2K1","Q02750"
"968",0.0115368644956285,"RXRA","P19793"
"969",0.0115355676389578,"NOC2L","Q9Y3T9"
"970",0.011516762722597,"CAPNS1","P04632"
"971",0.0115054719418922,"IRF3","Q14653"
"972",0.0114845828466224,"CREB1","P16220"
"973",0.0114020078156176,"TP53BP2","Q13625"
"974",0.0113990108702272,"AKAP12","Q02952"
"975",0.0113669454697894,"DAB2IP","Q5VWQ8"
"976",0.0113433475737359,"MAPK12","P53778"
"977",0.0113110448290244,"FOSL1","P15407"
"978",0.0113075047475443,"BSG","P35613"
"979",0.0112968369575426,"IFNG","P01579"
"980",0.0112783139283719,"POMC","P01189"
"981",0.0112650520619057,"ACVR1","Q04771"
"982",0.0112492121887856,"PPARG","P37231"
"983",0.0112416445409611,"EDNRB","P24530"
"984",0.0112321571292973,"SOS2","Q07890"
"985",0.0111852050078251,"CALCA","P01258"
"986",0.011180431232752,"JUND","P17535"
"987",0.0111760642765599,"SORT1","Q99523"
"988",0.0111643762418381,"SKI","P12755"
"989",0.0111470553862361,"STK38","Q15208"
"990",0.0111389531635304,"MAP3K3","Q99759"
"991",0.0111336489993974,"GHRH","P01286"
"992",0.0111308607055256,"CHUK","O15111"
"993",0.0111236773977398,"ARHGAP35","Q9NRY4"
"994",0.0110875669591379,"PPARA","Q07869"
"995",0.0110649997345683,"IFNA13","P01562"
"996",0.0110443807406083,"BMP1","P13497"
"997",0.0110141911071278,"PAK5","Q9P286"
"998",0.0109815823261866,"TRIM24","O15164"
"999",0.0109710303071494,"CALM3","P0DP25"
"1000",0.0109696132299056,"JAK1","P23458"
"1001",0.0109616650182859,"SH3BP1","Q9Y3L3"
"1002",0.0109432122330854,"EDNRA","P25101"
"1003",0.0109303569879723,"PLAU","P00749"
"1004",0.010920950835193,"APLP2","Q06481"
"1005",0.0109007923683744,"UBE2A","P49459"
"1006",0.010881473497651,"NCF1","P14598"
"1007",0.0108604857488261,"SMARCA4","P51532"
"1008",0.010847648495386,"STAT1","P42224"
"1009",0.0108425768029346,"PPP1R13L","Q8WUF5"
"1010",0.0108400085973037,"HSP90B1","P14625"
"1011",0.0107912715660237,"CHN1","P15882"
"1012",0.0107744495358832,"GRK5","P34947"
"1013",0.0107524133518755,"IL2RA","P01589"
"1014",0.01075083007514,"COPS5","Q92905"
"1015",0.0107486312279325,"AKT3","Q9Y243"
"1016",0.0107321937551185,"HSPA8","P11142"
"1017",0.0106971404916929,"TRIM28","Q13263"
"1018",0.0106225727487685,"KRT1","P04264"
"1019",0.0105949597070334,"GJA1","P17302"
"1020",0.0105912440324525,"KHDRBS1","Q07666"
"1021",0.0105621766648334,"GSK3A","P49840"
"1022",0.0105552701677866,"CRK","P46108"
"1023",0.0105502019443351,"AKT2","P31751"
"1024",0.0105367827267337,"PRKCZ","Q05513"
"1025",0.010534728237548,"PLA2G6","O60733"
"1026",0.0105011073409601,"HDAC7","Q8WUI4"
"1027",0.0104934685591676,"RPS6","P62753"
"1028",0.0104695601043574,"SRSF2","Q01130"
"1029",0.0104524766794428,"AXIN1","O15169"
"1030",0.0104487651219897,"MAPKAPK2","P49137"
"1031",0.010418619348189,"HDAC4","P56524"
"1032",0.0104161430629894,"FGR","P09769"
"1033",0.0104105805091193,"IL4","P05112"
"1034",0.0103933043984207,"ITGA9","Q13797"
"1035",0.0103818780472758,"LCK","P06239"
"1036",0.0103749418099117,"ARF6","P62330"
"1037",0.010370845866927,"SMAD9","O15198"
"1038",0.0103330534122522,"NOX1","Q9Y5S8"
"1039",0.0103324541013519,"TXLNG","Q9NUQ3"
"1040",0.0102785358974282,"SRC","P12931"
"1041",0.0102719230608806,"NTS","P30990"
"1042",0.0102027553327752,"F2RL1","P55085"
"1043",0.0101998764504931,"KIF3A","Q9Y496"
"1044",0.0101790693521973,"GNAS","P63092"
"1045",0.0101726647901665,"CXCL12","P48061"
"1046",0.0101364770707542,"CDK5","Q00535"
"1047",0.0101318259425981,"GRB10","Q13322"
"1048",0.0101126169297228,"CREB3L3","Q68CJ9"
"1049",0.0101126169297228,"CREB3L1","Q96BA8"
"1050",0.0101126169297228,"CREB3L4","Q8TEY5"
"1051",0.0101126169297228,"CREB3L2","Q70SY1"
"1052",0.0100948753133648,"CRYAB","P02511"
"1053",0.0100874285528137,"CYBB","P04839"
"1054",0.0100874285528137,"NOX3","Q9HBY0"
"1055",0.01007646089542,"JUP","P14923"
"1056",0.0100598019944422,"IL16","Q14005"
"1057",0.0100595312331223,"MYL1","P05976"
"1058",0.0100595312331223,"CNTF","P26441"
"1059",0.0100413514074686,"CDH2","P19022"
"1060",0.0100357516457518,"IGFBP2","P18065"
"1061",0.0100169889732324,"TNIP2","Q8NFZ5"
"1062",0.0100098561611052,"STAT4","Q14765"
"1063",0.0099635690139753,"GNAI2","P04899"
"1064",0.00996037564579775,"NCF2","P19878"
"1065",0.00994797116363662,"CREB3","O43889"
"1066",0.00991261175260568,"CD40LG","P29965"
"1067",0.00989799872178927,"KAT6A","Q92794"
"1068",0.00989465170991862,"F2R","P25116"
"1069",0.00987938467374717,"IRF5","Q13568"
"1070",0.00985859746865832,"SQSTM1","Q13501"
"1071",0.00985504249961591,"VCAM1","P19320"
"1072",0.00984292000295726,"PPP1R15A","O75807"
"1073",0.00980092436583848,"MAPK9","P45984"
"1074",0.00978409717767286,"MST1","P26927"
"1075",0.00977139610774403,"GCK","P35557"
"1076",0.00976252738806068,"EMD","P50402"
"1077",0.00976220999226435,"JAK2","O60674"
"1078",0.00976175846630581,"MAP2K2","P36507"
"1079",0.00971305800894471,"INS","P01308"
"1080",0.00971236070325346,"F11R","Q9Y624"
"1081",0.00968742564128963,"TFAP2B","Q92481"
"1082",0.00962450033736662,"SOCS1","O15524"
"1083",0.00959006625915082,"S1PR1","P21453"
"1084",0.00958994873402922,"ATF4","P18848"
"1085",0.00958004805697117,"KITLG","P21583"
"1086",0.00955831128174997,"RGS16","O15492"
"1087",0.00953540846453449,"STK11","Q15831"
"1088",0.00950828020836538,"FN1","P02751"
"1089",0.00948902314489118,"PRMT5","O14744"
"1090",0.00947783048173855,"FOXG1","P55316"
"1091",0.00944794073886549,"HSPB1","P04792"
"1092",0.00944760487789125,"CAMK1D","Q8IU85"
"1093",0.00943058113033191,"IQGAP1","P46940"
"1094",0.00942653295964366,"MAP4K1","Q92918"
"1095",0.00942316691547249,"NOS1","P29475"
"1096",0.00940965740485075,"MAP3K9","P80192"
"1097",0.00939290208617011,"NGEF","Q8N5V2"
"1098",0.00938399597860611,"MXD1","Q05195"
"1099",0.00936351591550156,"NR2C2","P49116"
"1100",0.00935956527719855,"ULK1","O75385"
"1101",0.00934882766632616,"COL1A1","P02452"
"1102",0.00934746304228283,"CSNK1G2","P78368"
"1103",0.00934129030971807,"OXSR1","O95747"
"1104",0.00929359008240601,"BMPR2","Q13873"
"1105",0.00928988338419745,"BTK","Q06187"
"1106",0.00928899376459379,"PAK3","O75914"
"1107",0.00927768016886781,"CD3D","P04234"
"1108",0.00926651100579097,"GRK2","P25098"
"1109",0.00919579435035618,"RPLP0","P05388"
"1110",0.00919579435035618,"RPS4X","P62701"
"1111",0.00918948448118549,"CXCL2","P19875"
"1112",0.0091546199999609,"SH2B1","Q9NRF2"
"1113",0.00915446257582984,"CYBA","P13498"
"1114",0.00914347145236216,"DAPP1","Q9UN19"
"1115",0.00913553532375566,"MOS","P00540"
"1116",0.00912978160885961,"IGFBP1","P08833"
"1117",0.00911871744476462,"ECM1","Q16610"
"1118",0.00911533097442577,"GRK6","P43250"
"1119",0.00911533097442577,"P2RY4","P51582"
"1120",0.00910659664675932,"PKD1","P98161"
"1121",0.00910159756147495,"STAT2","P52630"
"1122",0.00907077019963381,"PPP1R8","Q12972"
"1123",0.00904981677579942,"RAP1A","P62834"
"1124",0.00904246599811093,"MYL12A","P19105"
"1125",0.00904047740777026,"RAPGEF1","Q13905"
"1126",0.00903795920449553,"SIK1","P57059"
"1127",0.00902378891249396,"WT1","P19544"
"1128",0.00899433944569985,"CSK","P41240"
"1129",0.00899261418307715,"PRKD1","Q15139"
"1130",0.00897608134810223,"ELK4","P28324"
"1131",0.00897127180539298,"MAPK6","Q16659"
"1132",0.00891111601908682,"RB1CC1","Q8TDY2"
"1133",0.00888837533631276,"TRIB3","Q96RU7"
"1134",0.00888280346348558,"COL18A1","P39060"
"1135",0.00887099005199888,"CD40","P25942"
"1136",0.00885523561016561,"IRAK1","P51617"
"1137",0.00881135760637928,"CCR1","P32246"
"1138",0.00879638861632322,"HSPA1B","P0DMV9"
"1139",0.00878707067593954,"SMYD2","Q9NRG4"
"1140",0.00874243324649824,"PDK1","Q15118"
"1141",0.00874227268557187,"TSC2","P49815"
"1142",0.00873678309827206,"SOAT1","P35610"
"1143",0.00872914239457285,"CD5","P06127"
"1144",0.00871440697398583,"S100A9","P06702"
"1145",0.00870933844591825,"FRS2","Q8WU20"
"1146",0.00869716395947213,"NCF4","Q15080"
