"","score","gene_symbol","uniprot"
"458",0.0236294213074824,"PRKACB","P22694"
"459",0.0235488423833485,"FADD","Q13158"
"460",0.0235190050829776,"DDB1","Q16531"
"461",0.0235067895006616,"RPTOR","Q8N122"
"462",0.0234773061812207,"PDGFB","P01127"
"463",0.02345303047564,"PECAM1","P16284"
"464",0.023422815702154,"RYK","P34925"
"465",0.0233975908895029,"CTBP1","Q13363"
"466",0.0233231993834665,"YWHAZ","P63104"
"467",0.0233184022574906,"CREB1","P16220"
"468",0.0233126609167833,"AKT1","P31749"
"469",0.0232802026488531,"STK11","Q15831"
"470",0.0232471854724712,"F2R","P25116"
"471",0.0231879294487418,"TGFA","P01135"
"472",0.0230954266779485,"UBE2E1","P51965"
"473",0.0230721832986447,"EFNB2","P52799"
"474",0.02306453978502,"RRM2B","Q7LG56"
"475",0.0230042608050202,"TADA3","O75528"
"476",0.0229252693475986,"CDC25C","P30307"
"477",0.0228498139075659,"YWHAH","Q04917"
"478",0.0228321945350457,"ANAPC7","Q9UJX3"
"479",0.0227985609680581,"STK24","Q9Y6E0"
"480",0.022779625723483,"ESR1","P03372"
"481",0.0227479145367456,"CCL5","P13501"
"482",0.0226596930915966,"NFKB1","P19838"
"483",0.0226142852204875,"CSNK1A1","P48729"
"484",0.0225759588324851,"SERPINE1","P05121"
"485",0.022519056016631,"CDK1","P06493"
"486",0.0225177261576384,"CDC23","Q9UJX2"
"487",0.0225138552362947,"ACVR1B","P36896"
"488",0.0224818947183845,"BTK","Q06187"
"489",0.0224324223604973,"YWHAB","P31946"
"490",0.0224282750494399,"SMAD3","P84022"
"491",0.0223850574738623,"ANAPC10","Q9UM13"
"492",0.0223084111686774,"CDC26","Q8NHZ8"
"493",0.022286610321015,"ATF2","P15336"
"494",0.0222750033280814,"ANAPC4","Q9UJX5"
"495",0.0222719047032662,"ANAPC5","Q9UJX4"
"496",0.0222633651082987,"CSF2RB","P32927"
"497",0.0222271543629817,"RELA","Q04206"
"498",0.0222261791278971,"ANAPC11","Q9NYG5"
"499",0.0221874353056096,"CDC16","Q13042"
"500",0.022186643096568,"RASA1","P20936"
"501",0.0221836312442533,"EZH2","Q15910"
"502",0.0221709451771568,"ANAPC2","Q9UJX6"
"503",0.0221650486560847,"MAP2K4","P45985"
"504",0.0221494124619389,"NBN","O60934"
"505",0.0221322940541899,"RHOA","P61586"
"506",0.022068622384455,"PTPN11","Q06124"
"507",0.0220389948744668,"CDC27","P30260"
"508",0.0220320808741241,"ITGAM","P11215"
"509",0.0219830397500434,"VIM","P08670"
"510",0.0219162994650556,"HMOX1","P09601"
"511",0.021906844295151,"CDK4","P11802"
"512",0.0218889503860246,"ANAPC1","Q9H1A4"
"513",0.0218628319926726,"SOS1","Q07889"
"514",0.0218300558588753,"CDC20","Q12834"
"515",0.0217769152844874,"SKP2","Q13309"
"516",0.0217252818527543,"CDKN2C","P42773"
"517",0.0217208467870036,"ALK","Q9UM73"
"518",0.0216702029917506,"TICAM1","Q8IUC6"
"519",0.0216216224704586,"FANCD2","Q9BXW9"
"520",0.0216059694098874,"PRKDC","P78527"
"521",0.0215928299623614,"IL12B","P29460"
"522",0.0215482137922397,"AXL","P30530"
"523",0.0215257404255532,"F2RL1","P55085"
"524",0.0214774163910792,"KLK3","P07288"
"525",0.0214660573620815,"UBE2D1","P51668"
"526",0.0212691941417792,"BBC3","Q9BXH1"
"527",0.0211606622770149,"CTBP2","P56545"
"528",0.0211575880053801,"RBBP4","Q09028"
"529",0.0208488686700391,"MYLK","Q15746"
"530",0.0208350771961037,"RAF1","P04049"
"531",0.0208089331376779,"TNF","P01375"
"532",0.0207594012333272,"INPP5D","Q92835"
"533",0.02070196485127,"GDF5","P43026"
"534",0.02063372377843,"MTOR","P42345"
"535",0.0206072452059963,"PRKACA","P17612"
"536",0.0205467999187277,"MAPK3","P27361"
"537",0.0205272274916677,"SRF","P11831"
"538",0.0204815256255453,"CLU","P10909"
"539",0.0204804082627418,"EPHA2","P29317"
"540",0.0204072326935829,"CDKN2AIP","Q9NXV6"
"541",0.0204072326935829,"PLPPR4","Q7Z2D5"
"542",0.0204062000123079,"KDM1A","O60341"
"543",0.0203906842323037,"LCP2","Q13094"
"544",0.0203513709886957,"HIST2H3C","Q71DI3"
"545",0.0203472566286457,"MAPK1","P28482"
"546",0.0202857457127433,"CASP9","P55211"
"547",0.0202815011142266,"WIPF1","O43516"
"548",0.0202701551979536,"E2F6","O75461"
"549",0.0202617660099748,"PTK2","Q05397"
"550",0.0202292528802883,"LIF","P15018"
"551",0.0202010699325921,"VEGFC","P49767"
"552",0.0201842927939121,"IL5","P05113"
"553",0.0201830119792104,"CSF3","P09919"
"554",0.0199951470744318,"CASP8","Q14790"
"555",0.0199810600524513,"ANXA1","P04083"
"556",0.019954396876669,"DUSP4","Q13115"
"557",0.0199289663025317,"BCR","P11274"
"558",0.019894025612104,"EIF2AK2","P19525"
"559",0.0198884452479825,"GNAS","P63092"
"560",0.0198486563452538,"BMX","P51813"
"561",0.0198344990044386,"TLR4","O00206"
"562",0.0197627032814239,"HSPA4","P34932"
"563",0.0197513490131389,"RASSF1","Q9NS23"
"564",0.0197494455094233,"EEF2K","O00418"
"565",0.0197390867007282,"WNT5A","P41221"
"566",0.0196397399036791,"HDAC2","Q92769"
"567",0.0196275521004836,"MAP2K7","O14733"
"568",0.0196274969163192,"NCK2","O43639"
"569",0.0195737598819539,"ANAPC13","Q9BS18"
"570",0.0195435179745505,"SMAD7","O15105"
"571",0.0195422673281533,"TGFB1","P01137"
